symbol,rebalance_date,weight
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
AAPL,2011-01-31,0.019957313750064376
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
GM,2011-01-31,0.020109764642691604
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
GM,2011-02-28,0.020698138836665013
GM,2011-02-28,0.020698138836665013
GM,2011-02-28,0.020698138836665013
GM,2011-02-28,0.020698138836665013
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
AAPL,2011-02-28,0.019904799249545684
GM,2011-02-28,0.020698138836665013
GM,2011-02-28,0.020698138836665013
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-03-31,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
ABC,2011-04-30,0.02
ABC,2011-04-30,0.02
ABC,2011-04-30,0.02
ABC,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAPL,2011-04-30,0.02
AAP,2011-04-30,0.02
AAP,2011-04-30,0.02
AAP,2011-04-30,0.02
AAP,2011-04-30,0.02
TSCO,2011-04-30,0.02
TSCO,2011-04-30,0.02
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
PCLN,2011-05-31,0.02006432355659271
PCLN,2011-05-31,0.02006432355659271
PCLN,2011-05-31,0.02006432355659271
PCLN,2011-05-31,0.02006432355659271
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
DVA,2011-05-31,0.019974211625009945
DVA,2011-05-31,0.019974211625009945
DVA,2011-05-31,0.019974211625009945
DVA,2011-05-31,0.019974211625009945
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
AAPL,2011-05-31,0.019994164163352954
LB,2011-05-31,0.020039646369735594
LB,2011-05-31,0.020039646369735594
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
C,2011-06-30,0.02002379499254505
LVLT,2011-06-30,0.02236850337808609
LVLT,2011-06-30,0.02236850337808609
LVLT,2011-06-30,0.02236850337808609
LVLT,2011-06-30,0.02236850337808609
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
AAPL,2011-06-30,0.019268896194729566
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
C,2011-07-31,0.02
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
MCD,2011-08-31,0.017554248614049202
MCD,2011-08-31,0.017554248614049202
MCD,2011-08-31,0.017554248614049202
MCD,2011-08-31,0.017554248614049202
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAP,2011-08-31,0.021249250851814883
AAP,2011-08-31,0.021249250851814883
AAP,2011-08-31,0.021249250851814883
AAP,2011-08-31,0.021249250851814883
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
MDLZ,2011-08-31,0.017761687027031646
MDLZ,2011-08-31,0.017761687027031646
MDLZ,2011-08-31,0.017761687027031646
MDLZ,2011-08-31,0.017761687027031646
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
CL,2011-08-31,0.017488216077399865
CL,2011-08-31,0.017488216077399865
CL,2011-08-31,0.017488216077399865
CL,2011-08-31,0.017488216077399865
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-08-31,0.02069959969761228
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAP,2011-09-30,0.018919846083754608
AAP,2011-09-30,0.018919846083754608
AAP,2011-09-30,0.018919846083754608
AAP,2011-09-30,0.018919846083754608
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-09-30,0.0200939264274996
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAP,2011-10-31,0.020007221770266797
AAP,2011-10-31,0.020007221770266797
AAP,2011-10-31,0.020007221770266797
AAP,2011-10-31,0.020007221770266797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
AAPL,2011-10-31,0.020019029583435797
CPB,2011-10-31,0.019936365314073286
CPB,2011-10-31,0.019936365314073286
CPB,2011-10-31,0.019936365314073286
CPB,2011-10-31,0.019936365314073286
MCD,2011-10-31,0.019963926253393865
MCD,2011-10-31,0.019963926253393865
MCD,2011-10-31,0.019963926253393865
MCD,2011-10-31,0.019963926253393865
AAP,2011-10-31,0.020007221770266797
AAP,2011-10-31,0.020007221770266797
AAP,2011-10-31,0.020007221770266797
AAP,2011-10-31,0.020007221770266797
COST,2011-10-31,0.019948446922815288
COST,2011-10-31,0.019948446922815288
COST,2011-10-31,0.019948446922815288
COST,2011-10-31,0.019948446922815288
AAP,2011-10-31,0.020007221770266797
AAP,2011-10-31,0.020007221770266797
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
RHT,2011-11-30,0.020073567429612547
RHT,2011-11-30,0.020073567429612547
RHT,2011-11-30,0.020073567429612547
RHT,2011-11-30,0.020073567429612547
INTC,2011-11-30,0.020011613571941533
INTC,2011-11-30,0.020011613571941533
INTC,2011-11-30,0.020011613571941533
INTC,2011-11-30,0.020011613571941533
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
ROST,2011-11-30,0.019955011760773262
ROST,2011-11-30,0.019955011760773262
ROST,2011-11-30,0.019955011760773262
ROST,2011-11-30,0.019955011760773262
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
SBUX,2011-11-30,0.020011572713404296
SBUX,2011-11-30,0.020011572713404296
SBUX,2011-11-30,0.020011572713404296
SBUX,2011-11-30,0.020011572713404296
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
RHI,2011-11-30,0.020058092557294453
RHI,2011-11-30,0.020058092557294453
RHI,2011-11-30,0.020058092557294453
RHI,2011-11-30,0.020058092557294453
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
AAPL,2011-11-30,0.019985352262263185
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
AAPL,2011-12-31,0.02
AAPL,2011-12-31,0.02
AAPL,2011-12-31,0.02
AAPL,2011-12-31,0.02
AAPL,2011-12-31,0.02
AAPL,2011-12-31,0.02
AAPL,2011-12-31,0.02
AAPL,2011-12-31,0.02
LVLT,2011-12-31,0.02
LVLT,2011-12-31,0.02
AAPL,2012-01-31,0.01854987880818298
AAPL,2012-01-31,0.01854987880818298
AAPL,2012-01-31,0.01854987880818298
AAPL,2012-01-31,0.01854987880818298
AAPL,2012-01-31,0.01854987880818298
AAPL,2012-01-31,0.01854987880818298
AAPL,2012-01-31,0.01854987880818298
AAPL,2012-01-31,0.01854987880818298
AAPL,2012-01-31,0.01854987880818298
AAPL,2012-01-31,0.01854987880818298
AAPL,2012-01-31,0.01854987880818298
AAPL,2012-01-31,0.01854987880818298
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
FAST,2012-01-31,0.018014200839810358
FAST,2012-01-31,0.018014200839810358
FAST,2012-01-31,0.018014200839810358
FAST,2012-01-31,0.018014200839810358
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
LVLT,2012-01-31,0.020745430910075375
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
AAPL,2012-02-29,0.01976579845612719
LVLT,2012-02-29,0.025620837052947574
LVLT,2012-02-29,0.025620837052947574
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
AAPL,2012-03-31,0.02
